Empat Lawang;3232482.36;3228619.83;3331634.2;94262.05;88775.63;92764.7;930029.53;834458.26;879465.1;1640085.25;1666386.88;1688868.6;-16901.88;7818.54;23230.53;-888878.03;-741907.45;-624927.16;4991079.29;5084151.68;5391035.97
Penukal Abab Lematang Ilir;4739740.34;4785157.42;4933820.07;138125.91;132176.04;138380.61;486575.05;342834.72;360211.72;2279201.36;2349117.53;2344145.84;44611.17;47193.87;44271.07;-604573.4;-526749.61;-293693.24;7083680.44;7129729.96;7527136.06
Musi Rawas Utara;5539870.51;5565547.28;5786741.35;107298.78;100864.44;106625.95;809890.06;665297.57;700144.65;2100867.95;2161132.24;2175205.45;-118042.21;90252.41;-11786.36;-1336190.28;-1388946.22;-1012933.44;7103694.8;7194147.71;7743997.6
Kota Palembang;93798432.58;92097719.06;96173861.63;2001058.58;1871778.87;2007943.12;9098554.59;7896393.23;8566801.73;67119462.12;67496034.29;69741205.5;38877.9;45538.74;-80971.17;-17836067.69;-14203552.39;-14376045.26;154220318.1;155203911.8;162032795.5
Kota Prabumulih;5070115.38;5137769.35;5317943.1;130271.23;125641;132142.29;1085946.35;969707.99;1016295.13;3155670.37;3177429.68;3153472.15;-106569.98;3623.97;-456.69;-1544372.64;-1546848.84;-1273469.51;7791060.71;7867323.17;8345926.47
Kota Pagar Alam;2197797.77;2258357.33;2312599.85;59503.34;55102.83;57494.54;518937.25;467801.92;488927.2;1055120.75;1082866.42;1079819.7;-21338.43;-29060.03;26803.55;-1018404.51;-1004714.99;-963709.47;2791616.17;2830353.47;3001935.38
Kota Lubuklinggau;4191741.51;4176254.86;4297530.3;112908.94;105990.19;110502.46;941598.12;803457.08;849674.33;2972898.59;2938917.15;2963580.67;59765.52;73114.43;72824.43;-1635231.56;-1379752.19;-1263644.31;6643681.12;6717981.52;7030467.87
Bengkulu Selatan;3472257.71;3537664.64;3674412.18;152517.79;145767.09;142073.03;1183035.92;1209914.92;1243833.65;2252245.54;2282683.9;2467337.14;66721.54;34414.19;1496.53;-1419265.13;-1390669.64;-1332540.2;5707513.37;5819775.1;6196612.34
Rejang Lebong;5918493.1;6014875.36;6242266.45;195100.62;186462.79;182201.51;1188845.77;1217866.93;1258154.25;3247150.88;3280674.61;3535265.48;145768.38;123839.25;5275.23;-1326383.01;-1286420.17;-1131635.06;9368975.74;9537298.77;10091527.86
Bengkulu Utara;5329718;5417776.78;5616817.98;154020.68;146950.56;146209.46;1204091.82;1232749.18;1271266.5;3689791.2;3723192.48;4028301.75;163161.24;116095.79;1424.94;-2290743.18;-2220449.47;-1209374.9;8250039.75;8416315.32;9854645.73
Kaur;2298133.41;2344640.02;2441188.2;93082.78;88701;86748.43;752148.37;774509.34;803933.24;2128302.01;2157670.56;2347139.55;36926.9;22965.58;1475.47;-1784085.73;-1776149.76;-1779618.45;3524507.74;3612336.74;3900866.44
Seluma;2960017.66;3009164.88;3116078.07;74053.7;70109.7;68660.1;856305.71;852384.87;867036.08;2595684.86;2678050.41;2896550.53;90266.39;94160.64;3653.66;-1963157.16;-1973425.1;-1898377.79;4613171.16;4730445.4;5053600.65
Mukomuko;3331884.16;3390870.41;3517563.81;132148.85;126083.22;125107.84;817571.94;820735.59;855558.3;2908217.17;2938112.23;3202801.42;95414.43;83296.76;2879.63;-2129967.22;-2092149.48;-2010820.94;5155269.33;5266948.73;5693090.06
Lebong;2217415.01;2252629.83;2328714.34;117187.48;111244.14;110212.09;716377.29;731039.39;753918.02;2061806.79;2080994.83;2174833.31;19831.49;12847.36;786.53;-1786586.74;-1787893.35;-1740682.47;3346031.32;3400862.2;3627781.81
Kepahiang;2732430.18;2778164.44;2895686.59;129949.37;123649.58;123447.71;709797.27;729622.84;756115.58;1916388.21;1944395.42;2123093.06;88468.29;81744.88;4121.99;-1258103.15;-1247764.87;-1154004;4318930.18;4409812.3;4748460.94
Bengkulu Tengah;2874993.58;2923525.82;3046466.79;67628.06;63908.52;63269.44;556990.95;575921.26;600924.03;2062285.15;2119914.54;2307480.22;103867.41;61862.99;3668.1;-1059194.79;-1073029.06;-555566.11;4606570.36;4672104.07;5466242.46
Kota Bengkulu;14230136.2;14400379.13;15018267.95;683094.94;645463.16;644658.24;6114141.22;6244188;6439327.92;7005300.49;7005089.94;7610832.83;355723.65;394552.84;27736.13;-5177997.56;-5191178.22;-4765898.62;23210398.95;23498494.85;24974924.45
Lampung Barat;5587883.63;5588001.21;5799815.53;206143.41;199716.82;212622.03;1339364.12;1331182.82;1351833.26;2677403.08;2641201.46;2852879.67;10562.88;14811.76;17759.34;-2725705.68;-2643020.54;-2757398.15;7095651.44;7131893.53;7477511.69
Tanggamus;10952881.98;11030427.9;11614319.16;250712.66;243967.49;260377.63;1665140.96;1650484.14;1667846.53;3981789.18;3853351.27;4104179.23;3722.11;52072.09;39040.94;-1263315.89;-1362647.04;-1368889.05;15590931;15467655.86;16316874.45
Lampung Selatan;24771870.55;24846395.95;25875965.81;644624.15;625459.33;660585.48;2169308.24;2144861.5;2192040.85;16735250.44;16129379.75;16980422.34;273428.87;450758.92;507758.92;90890.44;96149.17;-125956.26;44685372.69;44293004.62;46090817.14
Lampung Timur;26298477.87;26458655.83;27566586.27;696173.52;682311.25;723638.03;2449887.46;2435484.25;2461105.56;13268627.87;13062131.03;14012212.7;-965156.84;-145079.21;-118622.71;-143360.84;-1820438.46;-827312.72;41604649.03;40673064.7;43817607.13
Lampung Tengah;37997076.81;38058277.25;39653227.51;951939.43;946845.79;1003757.26;2562003.88;2565840.73;2611357.08;24514000.49;24235405.55;26079644.36;824474;856605.52;22755.09;4167617.61;4407444.75;4969208.66;71017112.22;71070419.6;74339949.95
Lampung Utara;14490812.4;14585472.1;15244796.72;755863.12;737502.72;797841.75;1683397.06;1672599.18;1714141.94;7980374.13;7788142.38;8420608.85;1464;2324.59;1255.27;-1131692.31;-1020122.02;-1237569.76;23780218.4;23765918.96;24941074.77
Way Kanan;8775545.87;8940774.58;9370161.64;216404.36;214898.37;225700.79;1132340.96;1129511.21;1145743.91;4559730.92;4506260.38;4823814.68;2692.26;26639.61;13807.75;-705523.2;-832562.44;-917363.26;13981191.16;13985521.71;14661865.51
Tulangbawang;13423429.67;13631492.3;14297031.9;362385.73;354352.51;373626.89;1104931.28;1119815.94;1143772.23;8036184.53;8091216.68;8798738.84;94309.26;34497.47;54151.11;42345.41;-149217.56;-501056.42;23063585.89;23082157.34;24166264.55
Pesawaran;9349290.33;9325112.5;9780518.34;220374.08;225106.28;234897.33;1125383.36;1119807.35;1141638.06;5167521.57;5029773.76;5324663.33;2069.24;182342.4;-245340.29;343573.23;329596.63;578206.85;16208211.81;16211738.92;16814583.63
Pringsewu;9398648.43;9505364.21;9925548.71;199076.82;194066.09;205324.05;892133.05;870848.3;892276.78;3516795.57;3424248.99;3661020.47;33821.62;169108.41;241941.34;-2883522.24;-2997473.48;-3267061.51;11156953.24;11166162.52;11659049.85
Mesuji;5985056.65;6001822.42;6208531.31;150917.35;148760.38;157473.22;516869.65;514565.35;527802.66;3211246.97;3152796.97;3372843.4;3628.91;4096.34;2209.51;541505.48;568712.35;610101.49;10409225.01;10390753.81;10878961.59
Tulang Bawang Barat;7542159.67;7596769.24;7962675;148668.99;144708.55;154229.38;688376.9;685803.41;702173.55;3712903.37;3661790.12;3871298.59;20421.15;51864;64866.9;-667227.14;-720594.31;-794693.51;11445302.94;11420341.01;11960549.91
Pesisir Barat;3285048.98;3279169.86;3368266.44;84654.85;87024;90198.75;147135.72;146502.28;149448.48;1068193.03;1017882.66;1110618.78;18962.16;11084.55;7172.92;83395.12;135879.34;166337.57;4687389.87;4677542.69;4892042.94
Kota Bandar Lampung;35903293.42;36128238.46;37562623.74;1031563.15;1000935.56;1064165.07;11192051.17;11251508.35;11465656.73;19237810.39;19053611.2;20903543.32;12949.78;188373.22;179949.66;-8173688.56;-8753230.07;-9695375.05;59203979.34;58869436.72;61480563.48
Kota Metro;4562727.15;4555755.74;4744086.94;125493.56;122743.56;129552.05;980662.72;969059.49;988247.05;1369658.13;1360856.69;1469908.71;22385.41;23585.41;35276.3;-740019.2;-742457.95;-801617.86;6320907.78;6289542.94;6565453.19
Bangka;10036375.18;10039581.02;10476503.19;95459.69;96352.35;101347.57;1338458.68;1297546.94;1356624.01;3631688.65;3383436.36;3627095.2;100352.9;9808.64;23607.03;-1436907.46;-893787.62;580830.54;13765427.63;13932937.7;16166007.55
Belitung;5993907.74;5984721.2;6256620.1;79968.58;81267.65;83897.29;1215616.7;1205876.91;1232888.31;3039438.99;2868287.55;3007056.32;90118.17;10444.6;105907.59;-562247.9;-323777;324672.26;9856802.27;9826820.91;11011041.86
Bangka Barat;7778170.06;7730736.38;7923289.39;84161.61;85334;87355.59;911879.12;908156.96;928667.05;3138054.13;2856345.92;2954831.06;127598.18;7462.52;72750.68;2117341.71;1826943.95;3464676.58;14157204.8;13414979.73;15431570.35
Bangka Tengah;6549903.51;6545245.78;6845424.59;77446.67;78659.94;83482.67;1156322.34;1148962.99;1209727.11;2767985.64;2581689.33;2692335.89;35096.6;3983.92;6435.93;-2019859.23;-1911521.41;-1465308.31;8566895.53;8447020.56;9372097.88
Bangka Selatan;6207294.91;6219753.5;6406071.17;64139.78;65681.01;67574.32;801529.07;806999.38;832019.8;2725616.66;2559634.15;2658574.19;71179.27;10343.24;95341.4;-1205369.74;-983336.46;-283407.92;8664389.95;8679074.82;9776172.96
Belitung Timur;4670823.31;4664349.95;4854783.41;60503.02;61717.12;64424.09;1018972.83;1007569.38;1066355.12;2585132.8;2373513.83;2501127.89;99210.17;8362.12;84019.67;-720875.27;-281773.75;311771.81;7713766.85;7833738.65;8882481.99
Kota Pangkal Pinang;7320287.21;7272117.83;7549918.21;137310.58;138465.51;140446.89;2222171.85;2175203.36;2226523.39;4532375.19;4361297.69;4612813.12;99357.91;9015.54;72981.26;-662568.72;-501451.19;773308.33;13648934.02;13454648.74;15375991.21
Karimun;8511272.42;8636975.42;8938008.89;141730.72;144598.56;144977.19;1723079.97;1644001.45;1633299.34;4999312.43;5069368.5;5378991;30848.73;12751.74;53887.13;-1862073;-2197065.49;-1953422.21;13544171.26;13310630.17;14195741.34
Bintan;10851387.43;11001203.26;11420147.89;26227.14;26609.22;27676.02;1891967.3;1781742.08;1720933.15;12427347.07;12333302.08;12662237.46;55168.26;11270.28;45853.13;-3949083.97;-4410429.3;-4662215.38;21303013.23;20743697.61;21214632.27
Natuna;3939882.47;3976342.02;4071542.78;12778.65;12878.39;12817.73;2234689.92;1998921.08;1949051.27;3571628.29;3524374.36;3421205.68;25734.56;8527.31;36576.69;12010786.81;8884870.06;11378961.99;21795500.69;18405913.23;20870156.14
Lingga;2617287.37;2646028.97;2700253.26;16349.02;16454.42;16791.74;1019550.52;967024.41;979950.74;1755683.28;1696642.42;1822379.37;10461.66;6410.99;28521.08;-1145062.96;-1040127.87;-1048624.52;4274268.9;4292433.34;4499271.67
Kepulauan Anambas;2202820.82;2258450.41;2358379.91;11871.46;11754.36;11962.95;1706334.28;1512073.5;1552410.94;3374304.91;3167500.67;3292416.71;60361.32;5140;21989.79;10084077.95;7498662.8;9460365.3;17439770.75;14453581.75;16697525.6
Kota Batam;64588504.56;66091193.96;68892686.4;379114.71;366427.29;388716.51;2614649.64;2523815.7;2583700.54;80476305.59;76698358.12;82155645.23;1314189.96;23312.46;94938.05;15117351.52;15661074.76;18728217.05;164490116;161364182.3;172843903.8
Kota Tanjung Pinang;12019995.66;12159873.68;12551356.87;81438.49;74589.14;76941.72;4055124.4;3845144.26;3892302.48;9194474.12;8933024.13;9115780.1;79609.25;13915.73;62908.01;-5262659.42;-5361534.54;-5599915.63;20167982.49;19665012.39;20099373.55
Kep. Seribu;2715328.22;2742887.94;2871345.82;861025.29;843605.84;870439.75;553500.62;555156.89;611585.88;355598.3;349973.16;360213.59;945.46;-131670.15;10292.41;3439865.61;2056532;3430434.27;7926263.5;6416485.68;8154311.7
Kota Jakarta Selatan;415436678.8;416834983.5;437882597.7;15942776.03;15672181.84;15890333.6;114544586.8;132514185.8;146912265.6;230932104.6;213708904.3;220821896.8;277754.85;-5721422.57;-42288.46;-134669669.1;-129446981;-153075645;642464231.9;643561851.9;668389160.1
Kota Jakarta Timur;417554766.6;418930920.4;439784366.5;12194869.09;11990785.76;12158088.26;23306047.23;23311204.56;25651466.43;173090697.1;159708185.3;165049378.5;366602.35;-16225141.44;433453.57;-138013487.6;-127720923.9;-142658110.5;488499494.7;469995030.7;500418642.7
Kota Jakarta Pusat;160967738.3;161285048.9;169776861.5;7763524.32;7606688.54;7708343.39;185420934.3;217606132;242851978.1;207709908.9;190607715.6;197022032.8;1321634.07;-4295396.69;-52008.52;136654380.1;127980522.7;110743900.2;699838120;700790711;728051107.5
Kota Jakarta Barat;395877990.1;396004759;415152955.4;10115074.22;10020745.76;10161422.02;16894869.62;19445429.23;21393009.37;224188810.1;206809884.7;213794519.9;409854.24;-7661857.99;161652.7;-177027782.6;-155565659.2;-166852313.8;470458815.6;469053301.5;493811245.5
Kota Jakarta Utara;313231556.4;315430712.9;332193500.6;13960730.21;13778079.29;13956534.45;19702252.94;19686370.6;21578204.31;223971885.6;208797599;216271109.8;1554052.48;-24439680.11;524716.44;-50041654.07;-36583394.18;-48540459.54;522378823.6;496669687.6;535983606
Bogor;162520747.8;158114064.3;162606137.6;1452940.54;1428627.52;1455111.61;7416049.92;7378788.92;7637958.01;52192772.95;48598399.83;53525015.09;3293438.63;1341140.97;-943115.09;10351132.21;19026236.33;24611368.9;237227082.1;235887257.9;248892476.1
Sukabumi;43713671.62;43796961.28;45358288.38;348711.41;342660.42;353612.88;3752249.29;3796866.73;3960405.95;19345657.91;18159546.18;20347081.61;3217402.49;1292217.27;-702073.78;-2954571.44;73921.1;1420724.31;67423121.28;67462172.98;70738039.35
Cianjur;36111187.89;36226777;37476108.62;114404.15;111836;115462.36;3280704.13;3247002.44;3365701.86;12114610.09;11131744.56;12380224.81;1406889.44;557243.06;-278118.82;-6069940.8;-3739136.38;-2921714.18;46957854.9;47535466.67;50137664.64
Bandung;98383391.11;99719667.09;102613912.3;601096.76;589507.25;608358.06;5498108.37;5564778.89;5820276.3;25122726;23516693.93;25161495.69;3203447;1267319.86;-828322.29;-8823020.26;-7055189.25;-2898891.54;123985749;123602777.8;130476828.5
Garut;46131670.09;46572852.85;48134851.67;324881.18;318929.6;329255.23;4183836.38;4205497.75;4435101.81;14953281.6;13810413.49;15418735.63;1900794.09;763979.5;-417109.29;-9619897.2;-7628499.06;-7064441.76;57874566.14;58043174.12;60836393.3
Tasikmalaya;31283726.55;31578074.23;32873790.23;567509.54;573086.52;595017.62;3274222.21;3303881.51;3425174.02;7587374.87;7175686.4;7978331.31;1627997.63;821819.95;-445615.29;-7030604.33;-6009100.86;-5141061.54;37310226.47;37443447.75;39285636.36
Ciamis;21762255.36;22062545.25;22841475.14;393936.33;386253.58;398401.68;2758894.43;2777615.87;2892599.91;7805735.34;7356659.15;8140311.22;786938.69;408958.79;-184012.56;-1971656.12;-1017627.61;-400721.45;31536104.02;31974405.03;33688053.94
Kuningan;20935784.13;21054337.59;21870853.22;623111.67;606198.79;627744.32;3021201.98;3030977.45;3202133.14;6312605.48;5904433.04;6611674.87;667891.59;270228.19;-158791.6;-6467440.87;-5247308.42;-5234511.23;25093153.97;25618866.65;26919102.72
Cirebon;44174885.1;44189185.06;46548042.9;968666.73;945035.14;979652.03;3514707.03;3527796.28;3716906.2;16079162.29;14704553.35;15531323.54;1719230.05;829662.15;-477190.85;-17320845.5;-14634669.07;-13988796.95;49135805.7;49561562.9;52309936.87
Majalengka;23152518.71;23135001.2;23918225.25;192877.25;188750.65;193436.2;2772945.66;2808044.75;2966774.49;11463278.95;10947530.87;11775546.58;985906.85;508122.33;-280492.56;-7227294.33;-5408232.75;-4416491.09;31340233.1;32179217.04;34156998.87
Sumedang;24367849.2;24372637.94;25187624.28;535099.93;522765.63;538796.87;3133224.6;3148243.68;3270190.2;8701971.56;8091987.36;8978873.19;1210501.09;648043.76;-365104.32;-2509019.79;-1294595.7;-548611.72;35439626.58;35489082.66;37061768.5
Indramayu;34512062.49;34608234.44;35696859.85;243941.42;241094.77;248340.29;3371211.29;3369697.83;3481366.01;13314688.89;12328942.81;13888581.75;3665388.95;1464640.97;-794313.59;25282562.56;27273618.83;29074014.24;80389855.61;79286229.64;81594848.56
Subang;30020851.54;29571802.75;30363426.24;320455.32;314109.03;323780.73;3778367.6;3711591.92;3775699.51;10959043.79;10103626.93;11033639.71;1521762.55;635036.25;-384703.24;-5809800.4;-4187848.79;-2818932.44;40790680.41;40148318.1;42292910.51
Purwakarta;35716344.39;35289460.37;36424954.75;261436.21;261993.83;271707.73;2707025.76;2673528.3;2722646.03;15923793.36;14711075.46;16117499.46;2215863.33;897835.39;-468703.04;10885044.52;13137696.8;15710140.75;67709507.58;66971590.15;70778245.68
Karawang;89338105.45;88952253.96;92492492.32;467415.57;456738.68;470854.52;5225966.39;5233805.14;5356017.03;39756225.23;35891517.55;40189519.03;8091935.63;2009048.22;-967162.7;87321692.71;90878715.08;106171603.1;230201341;223422078.6;243713323.3
Bekasi;126730861.5;126262021.7;132881170.3;518168.54;512240.52;533848.62;5443124.89;5355490.84;5461049.72;74927052.43;64471253.52;73691698.77;13041706.63;1888408.97;-878501.29;105422726.8;119144408.8;128700708.3;326083640.8;317633824.3;340389974.5
Bandung Barat;31000866.17;31260367.8;32262766.59;455233.36;443138.18;455277.81;2894600.39;2948568.99;3078078.23;9938402.87;9354539.55;10540030.28;1844992.52;661739.37;-387660.95;1045985.19;1810542.71;2815821.93;47180080.5;46478896.6;48764313.89
Pangandaran;6500445.94;6568047.8;6799811.28;92852.42;93043.93;96100.36;1051684.77;1046353.4;1080925.58;2761306.8;2531366.21;2785855.42;457114.21;278034.36;-158024.26;448281.7;981388.77;1525022.57;11311685.83;11498234.46;12129690.95
Kota Bogor;45582471.86;45013833.61;47301106.66;790720.57;765207.43;788753.56;4972035.6;4952118.36;4943910.44;15722784.25;14605097.61;16435042.29;2135031.83;855786.02;-529404.91;-23005286.99;-20280178.9;-20613763.43;46197757.13;45911864.14;48325644.61
Kota Sukabumi;9854712.02;9860163.15;10421219.18;557768.37;550329.48;568408.87;1423746.28;1435190.83;1488684.49;2034342.49;1913675.08;2122786.98;538955.44;203971.56;-110394.74;-2021833.06;-1561789.51;-1437660.59;12387691.54;12401540.58;13053044.18
Kota Bandung;170070251.9;170404810.8;175952717.1;1745716.79;1718522.13;1773399.09;30938078.64;30779265.97;31720677.6;79199473.04;72270250.21;78265036.78;10087857.08;4771336.34;-2624905.28;-3580501.51;3682555.74;12029337.65;288460876;283626741.1;297116262.9
Kota Cirebon;13038962.88;13072951.49;13576992.33;467101.65;462069.57;474771.03;2773180.03;2802970.94;2836368.32;6442741.33;6098724.72;6298083.18;1090598.95;613731.67;-571887.26;-320781.4;378343.66;1892266.45;23491803.45;23428792.05;24506594.05
Kota Bekasi;110686272.5;109145581.1;112770629.9;330391.84;324813.38;336916.19;4543481.63;4564293.62;4720206.99;36411645.06;33256329.6;35543679.1;3805761.09;1617116.95;-992245.65;-57669854.33;-52415856.09;-50995825.83;98107697.77;96492278.57;101383360.7
Kota Depok;88139375.35;88960304.68;93264930.13;778179.26;793974.23;823067.62;2693748.35;2721714.81;2836281;37755447.51;36626317.42;40465536.12;1901293.06;1144182.51;-281072.29;-60303999.24;-59860162.93;-62726406.51;70964044.3;70386330.72;74382336.08
Kota Cimahi;23455648.84;23316589.8;23996231.74;76555.09;75288.08;77352.25;1814859.39;1806895.93;1880497.16;10801318.28;10068156.44;11426182.92;1118529.42;493100.45;-211241.58;-4627368.9;-3549351.67;-2924553.73;32639542.12;32210679.03;34244468.76
Kota Tasikmalaya;15710370.7;15559840.04;15915399.76;519366.66;508265.84;523523.17;2360582.2;2359901.88;2481646.5;7134466.69;6837085.7;7571497.82;747195.43;283755.8;-149562.59;-4721067.4;-3959489.87;-3498481;21750914.27;21589359.4;22844023.67
Kota Banjar;3794250.51;3831387.1;3954219.7;57331.85;55131.54;56311.94;1131970.89;1131313.94;1163838.22;1410727.49;1324046.77;1483065.54;153271.84;82523.35;-37662.31;-2167738.62;-1979284.07;-1958690.72;4379813.96;4445118.63;4661082.37
Cilacap;44837412.81;45025977.21;46399767.38;588510.23;582627.06;607726.03;3282346.9;3121203.24;3218790.34;22625435.17;22137165.68;23773697.92;431576;486088.86;424345.53;42351798.65;33189597.5;35229270.97;114117079.8;104542659.5;109653598.2
Banyumas;35995248.55;35870460.21;37102370.55;648368.66;644374.69;673766.82;4581833.95;4367657.23;4555729.93;20810432.29;19559341.48;21350131.68;180303.79;164292.06;145451.05;-8267327.19;-6924013.3;-6907634.07;53948860.05;53682112.37;56919815.96
Purbalingga;17894283.3;17828879.16;18517380.28;398701.51;393518.39;410004.74;1840936.17;1696226.68;1745424.71;5408471.26;5139273.26;5480250.72;746294.45;855858.32;670901.66;-1371096.73;-820073.53;-430154.65;24917589.96;25093682.28;26393807.46
Banjarnegara;16507202.16;16648148.48;17349830.65;423735.16;419139.52;436808.1;1854225.86;1769823.12;1817235.68;4939381.94;4804135.47;5176754.64;174917.04;81025.81;72572;-2299984.89;-2027896.63;-2025313.77;21599477.27;21694375.77;22827887.3
Kebumen;20562971.58;20715265.57;21523204.01;531150.08;517264.28;540898.52;2593445.82;2484186.22;2557398.42;5986165.25;5543124.2;6022328.52;520801.82;817140.18;557913.56;-2257874.9;-2062074.75;-1638599.01;27936659.65;28014905.7;29563144.02
Purworejo;14615036.63;14602691.18;15133403.47;379793.18;378993.46;395547.98;1990766.43;1895465.05;1951494.13;5201119.15;4864594.49;5275295.08;216275.88;244275.39;223351.65;-3745618.13;-3339534.55;-3376374.53;18657373.14;18646485.02;19602717.78
Wonosobo;14545936.29;14578399.31;15144997.7;367314.68;368019.13;383751.51;1571935.59;1499759.59;1543122.57;3843417.48;3591407.23;3879473.99;272927.17;345881.54;289430.65;-1793867.11;-1544787.73;-1383914.06;18807664.1;18838679.07;19856862.36
Magelang;23419218.13;23435081.02;24033973.31;672077.76;663166.12;691357.14;2649272.78;2534883.09;2608071.58;9655036.54;9120314.65;9888161.41;320702.31;370981.48;352178.52;-4218899.02;-3662396.26;-3397429.53;32497408.5;32462030.1;34176312.43
Boyolali;25395426.35;25524126.45;26131507.02;521755.77;515800.43;540921.02;2225376.16;2134736.2;2279049.67;7182204.94;6785806.9;7386225.09;349769.52;398980.04;372140.05;-3008551.58;-2671860.12;-1812882.07;32665981.16;32687589.9;34896960.78
Klaten;30063015.67;30093896.22;31615442.52;658561.53;649584.75;687265.85;2855085.86;2739242.38;2814852.61;8845316.48;8288502.39;8953144.54;210574.43;237106.98;230374.5;-2866031.19;-2068692.34;-2029824.14;39766522.78;39939640.38;42271255.88
Sukoharjo;25326115.3;25431000.96;26339521.8;438092.91;435379.49;457817.74;2063575.28;1971593.93;1974505.82;9130166.83;8684869.91;9224987.18;-279764.02;102489.01;116166.66;267694.06;265200.12;877458.99;36945880.36;36890533.42;38990458.19
Wonogiri;20431062.82;20608079.14;21645455.95;633933.51;622172.03;656106.96;2292769.1;2224178.6;2256909.92;6381779.87;6115102.17;6544434.7;123313.72;183314.22;145443.03;-817941.96;-586314.63;-666897.62;29044917.06;29166531.53;30581452.94
Karanganyar;25548147.1;25547434.71;26709825.92;497065.22;489785;511984.34;2105130;1946117.73;2011120;9130735.99;8388090.17;9161143.78;637337.72;661089.69;710376.34;-903664;-9063.91;52762.22;37014752.03;37023453.39;39157212.6
Sragen;26489846.2;26404317.87;27556281.43;492521.23;487749.27;510617.69;2389253.42;2265277.69;2348360.82;9270540.21;8670737.21;9451976.77;567370.73;606631.76;578968.71;-1373300.97;-583723.12;-358429.94;37836230.82;37850990.68;40087775.48
Grobogan;22672085.38;22999723.4;23854521.42;520161.97;525825.3;543358.71;2534592.26;2438243.88;2467047.18;4861401.31;4386735.99;4822426.8;-111911.59;51201.28;46802.19;-3197807.51;-3132985.34;-2919131.44;27278521.82;27268744.5;28815024.86
Blora;16894337.06;16904412.81;17725892.8;379035.97;374924.7;392800.03;2254739.47;2155491.1;2206707.81;3037220.17;2815616.79;3128621.31;94810.51;100838.31;96382.99;3305794.29;1652926.35;3378203.53;25965937.47;24004210.06;26928608.47
Rembang;13578686.94;13613167.54;14345785.6;297973.79;295039.34;307559.33;1661436.9;1586857.68;1617206.55;4462602.52;4194874.67;4520989.82;665099.59;732138.02;686539.51;-1721752.96;-1478428.45;-1406984.04;18944046.78;18943648.8;20071096.77
Pati;30854549.18;30938290.6;32569384.97;551889.84;546592.85;571015.54;2929574.22;2798694.97;2850682.1;10445577.92;9861663.18;10749303.04;366162.82;402466.5;402413.63;-2107800.3;-1259142.28;-1576863.95;43039953.68;43288565.81;45565935.33
Kudus;27583101.92;27855583.25;29149390.76;350906.08;346114.82;359310.6;2088081.03;2038753.59;2098661.33;14726813.55;13986290.57;14927601.01;1615553.35;1261150.12;1050714.38;64215972.54;64050666.25;61138837.63;110580428.5;109538558.6;108724515.7
Jepara;26110517.23;26156310.76;27562399.07;519720.14;531692.58;554451.34;2287898.32;2297825.34;2298843.2;11970698.36;11402952.95;12297593.6;187129.32;186078.7;194892.88;-10845766.76;-10399689.79;-10862481.74;30230196.61;30175170.54;32045698.36
Demak;19957996.06;20062713.16;20927534.57;448016.5;443545.43;471254.77;2220628.58;2259423.43;2320545.75;6834069.06;7508313.57;7898448.79;249730.47;231067.81;222947.86;-3526146.09;-3958996.99;-4190751.75;26184294.58;26546066.41;27649980
Semarang;28742506.39;28696720.41;29924610.4;535174.34;537068.8;561729.58;3416798.67;3268028.29;3270378.98;21302622.81;20044300.44;21205954.47;495442.91;407253.88;435766.84;-4872169.66;-3906655.25;-3602120.26;49620375.46;49046716.57;51796320.01
Temanggung;15585592.85;15586213.11;16168802.68;394877.11;389851.21;404845.54;1657384.08;1572142.75;1621414.87;3686816.87;3533134.76;3899932.84;836767.02;738044.59;767043.04;-512449.86;-262309.28;-234247.49;21648988.07;21557077.14;22627791.48
Kendal;25191559.75;25246209.75;26115627.34;429721.28;427221.28;446442.91;2172541.45;2074341.45;2138401.43;12646182.31;11760182.31;12587736.45;406583.05;447826.34;408282.9;1704119.13;2630405.56;3468309.77;42550706.97;42586186.69;45164800.8
Batang;15465989.48;15568041.1;16173933.47;366508.69;352637.8;364824.14;1543955.31;1527434.99;1567301.04;8625319.98;6116316.15;6372771.65;-476473.55;421481.68;390464.63;-3939580.43;-2364548.9;-1743538.94;21585719.48;21621362.81;23125755.99
Pekalongan;17322221.08;17294592.16;17776946.3;393333.58;390400.09;411003.38;1877491.34;1791438.21;1859358.35;5621641.33;5237970.53;5612050.32;391106;406175.39;412450.38;-2748729.73;-2317385.88;-2041508.47;22857063.6;22803190.5;24030300.26
Pemalang;20988034;20951857.46;21575730.96;473968.2;464381.63;489195.4;2225828.33;2081355.45;2185977.81;3579137.56;3524219;3916156.86;203968.6;195116.85;124918.27;-1987334.92;-1396117.05;-848086.57;25483601.77;25820813.34;27443892.73
Tegal;29326836.67;29193935.73;30362371.21;527465.4;517536.33;544255.94;2459349.82;2310833.44;2392376.56;9014587.67;8292481.12;9037149.74;286380.68;280053.23;276434.35;-6396650.63;-5294861.98;-5277594.22;35217969.61;35299977.86;37334993.58
Brebes;35354224.31;35732531.27;37153481.19;626969.71;635851.36;657754;2847234.69;2675414.73;2748544.42;6531553.13;6158319.68;6535766.8;105114.34;65943.83;64663.08;713561.4;1790534.73;1806027.08;46178657.58;47058595.6;48966236.57
